#years	seasons	measurements	sites	entries	populations	replications	blocks	rows	cols	trait_1	trait_2	trait_3
2026	Summer	2027-02-11	site_2	entry_041	pop_2	replication_2	block_03	row_10	col_05	11.806410218985288	267.7350578096021	256.9519561778415
2026	Summer	2027-02-11	site_2	entry_042	pop_2	replication_2	block_02	row_10	col_04	13.053584494314778	233.3357354781743	274.1339467457695
2026	Summer	2027-02-11	site_2	entry_043	pop_2	replication_2	block_07	row_10	col_14	10.687954110064002	236.5986233532554	263.619173331191
2026	Summer	2027-02-11	site_2	entry_044	pop_2	replication_2	block_03	row_08	col_06	NA	232.06102525850088	260.14484944544887
2026	Summer	2027-02-11	site_2	entry_045	pop_2	replication_2	block_02	row_09	col_03	10.548787763467795	267.3216900904402	279.075282790388
2026	Summer	2027-02-11	site_2	entry_046	pop_2	replication_2	block_06	row_08	col_11	12.052028582971811	232.06369125840786	260.00633973112866
2026	Summer	2027-02-11	site_2	entry_047	pop_2	replication_2	block_09	row_10	col_18	9.815448190336866	271.0304010252602	265.87797944845477
2026	Summer	2027-02-11	site_2	entry_048	pop_2	replication_2	block_10	row_07	col_19	13.106448139910997	250.28111819656132	268.4580503399478
2026	Summer	2027-02-11	site_2	entry_049	pop_2	replication_2	block_06	row_09	col_12	NA	248.63284542783822	NA
2026	Summer	2027-02-11	site_2	entry_050	pop_2	replication_2	block_07	row_06	col_14	12.541970586346785	243.59735764717425	275.2601695410277
2026	Summer	2027-02-11	site_2	entry_051	pop_2	replication_2	block_09	row_06	col_18	12.106235601013205	250.71062105126427	260.0772083131837
2026	Summer	2027-02-11	site_2	entry_052	pop_2	replication_2	block_05	row_10	col_10	9.128496454765006	284.8297403675112	261.5229967780489
2026	Summer	2027-02-11	site_2	entry_053	pop_2	replication_2	block_10	row_06	col_20	10.374726109340154	247.60897324836472	272.73309372359455
2026	Summer	2027-02-11	site_2	entry_054	pop_2	replication_2	block_09	row_07	col_17	11.926540685631213	229.01366998023167	262.4679081368541
2026	Summer	2027-02-11	site_2	entry_055	pop_2	replication_2	block_07	row_09	col_13	11.213636409275406	256.49605505787815	274.3753213585708
2026	Summer	2027-02-11	site_2	entry_056	pop_2	replication_2	block_03	row_09	col_05	10.31667624564003	253.8521540592398	272.75549596804166
2026	Summer	2027-02-11	site_2	entry_057	pop_2	replication_2	block_10	row_10	col_19	12.381263123896384	238.65756805589226	273.63798817109137
2026	Summer	2027-02-11	site_2	entry_058	pop_2	replication_2	block_07	row_10	col_13	12.910171005312574	246.5146702311067	268.47632676991196
2026	Summer	2027-02-11	site_2	entry_059	pop_2	replication_2	block_06	row_08	col_12	12.460962741981065	244.2356158727556	257.8169667420974
2026	Summer	2027-02-11	site_2	entry_060	pop_2	replication_2	block_04	row_09	col_07	10.93894451797962	249.28114033437956	276.64027814402425
2026	Summer	2027-02-11	site_2	entry_061	pop_2	replication_2	block_10	row_09	col_19	11.358493065312178	237.22575700245915	273.008005570683
2026	Summer	2027-02-11	site_2	entry_062	pop_2	replication_2	block_08	row_08	col_15	12.73995212568664	249.49618833388442	278.0221543475763
2026	Summer	2027-02-11	site_2	entry_063	pop_2	replication_2	block_01	row_09	col_02	11.218348158125382	266.8175976380784	274.66461372655266
2026	Summer	2027-02-11	site_2	entry_064	pop_2	replication_2	block_04	row_07	col_08	12.494409559378958	238.80338673453235	253.9617868140466
2026	Summer	2027-02-11	site_2	entry_065	pop_2	replication_2	block_07	row_09	col_14	11.668773628339988	268.48184602358435	268.1844149918095
2026	Summer	2027-02-11	site_2	entry_066	pop_2	replication_2	block_06	row_07	col_11	10.771768932376036	256.0302174072478	274.4612007650062
2026	Summer	2027-02-11	site_2	entry_067	pop_3	replication_2	block_04	row_06	col_07	12.288344197021901	232.95216309362016	274.0247543874755
2026	Summer	2027-02-11	site_2	entry_068	pop_3	replication_2	block_02	row_10	col_03	11.801696874623556	270.470892404677	274.7281779897221
2026	Summer	2027-02-11	site_2	entry_069	pop_3	replication_2	block_03	row_07	col_05	9.743410263734987	239.35301007419403	254.77746140163757
2026	Summer	2027-02-11	site_2	entry_070	pop_3	replication_2	block_01	row_09	col_01	10.902678245523846	237.45903035768987	265.4123344676065
2026	Summer	2027-02-11	site_2	entry_071	pop_3	replication_2	block_09	row_08	col_17	10.102936770854928	263.2558961403808	265.4292565885164
2026	Summer	2027-02-11	site_2	entry_072	pop_3	replication_2	block_07	row_07	col_13	11.49685752763964	241.98220964597462	260.71836075526585
2026	Summer	2027-02-11	site_2	entry_073	pop_3	replication_2	block_06	row_06	col_11	11.062628226634597	261.6077800198304	261.4815700261191
2026	Summer	2027-02-11	site_2	entry_074	pop_3	replication_2	block_10	row_07	col_20	10.955053491502559	256.46684891783843	281.2474422055639
2026	Summer	2027-02-11	site_2	entry_075	pop_3	replication_2	block_09	row_10	col_17	13.01851727963216	237.03917157526993	274.72585004377464
2026	Summer	2027-02-11	site_2	entry_076	pop_3	replication_2	block_08	row_07	col_15	13.147066358588651	247.51320508022334	275.7552730233557
2026	Summer	2027-02-11	site_2	entry_077	pop_3	replication_2	block_01	row_07	col_01	10.840087120557502	268.84413757745904	276.540782632876
2026	Summer	2027-02-11	site_2	entry_078	pop_3	replication_2	block_05	row_09	col_10	NA	292.2533664673053	260.31192863488724
2026	Summer	2027-02-11	site_2	entry_079	pop_3	replication_2	block_05	row_08	col_10	9.740578169001216	268.097767992337	259.41438768112715
2026	Summer	2027-02-11	site_2	entry_080	pop_3	replication_2	block_10	row_09	col_20	10.884494164795981	251.85036095522187	258.9154439889637
2026	Summer	2027-02-11	site_2	entry_081	pop_3	replication_2	block_04	row_09	col_08	9.992179802547877	266.99133504810317	263.7081407741442
2026	Summer	2027-02-11	site_2	entry_082	pop_3	replication_2	block_07	row_08	col_13	11.025581976543013	257.4041338091495	260.31572474036994
2026	Summer	2027-02-11	site_2	entry_083	pop_3	replication_2	block_06	row_07	col_12	11.294325358959123	233.60835190654635	263.547577930371
2026	Summer	2027-02-11	site_2	entry_084	pop_3	replication_2	block_06	row_09	col_11	11.196114681553142	240.2152101235752	276.66844795185455
2026	Summer	2027-02-11	site_2	entry_085	pop_3	replication_2	block_08	row_07	col_16	10.703600746489458	238.40192351288482	262.4069398903389
2026	Summer	2027-02-11	site_2	entry_086	pop_3	replication_2	block_09	row_07	col_18	13.227443307372878	261.5339994295872	267.392466033088
2026	Summer	2027-02-11	site_2	entry_087	pop_3	replication_2	block_09	row_08	col_18	11.570418241795215	270.1887351489637	264.6723703325487
2026	Summer	2027-02-11	site_2	entry_088	pop_3	replication_2	block_01	row_10	col_01	9.59600011417327	258.5368629493186	261.2534892103645
2026	Summer	2027-02-11	site_2	entry_089	pop_3	replication_2	block_03	row_10	col_06	11.831300815805172	241.41663977667662	265.46287834596075
2026	Summer	2027-02-11	site_2	entry_090	pop_3	replication_2	block_02	row_08	col_04	10.873365632823601	252.33875654858954	261.48548672376853
2026	Summer	2027-02-11	site_2	entry_091	pop_3	replication_2	block_01	row_08	col_01	10.817315699613369	254.5111562031767	265.3570215373428
2026	Summer	2027-02-11	site_2	entry_092	pop_3	replication_2	block_05	row_06	col_09	10.989540814736182	274.99012030599295	252.68986176887026
2026	Summer	2027-02-11	site_2	entry_093	pop_3	replication_2	block_08	row_06	col_15	12.378243243235923	256.7083309579445	257.8744817416307
2026	Summer	2027-02-11	site_2	entry_094	pop_3	replication_2	block_06	row_10	col_12	13.3445436687383	246.53048589165041	268.07584902757634
2026	Summer	2027-02-11	site_2	entry_095	pop_3	replication_2	block_08	row_06	col_16	12.081734354968901	268.09141816327065	263.4556473392292
2026	Summer	2027-02-11	site_2	entry_096	pop_3	replication_2	block_02	row_08	col_03	10.73533286460152	240.19445698376617	269.08032281668835
2026	Summer	2027-02-11	site_2	entry_097	pop_3	replication_2	block_10	row_08	col_20	13.482801808922826	237.19691719891813	263.64271387491067
2026	Summer	2027-02-11	site_2	entry_098	pop_3	replication_2	block_08	row_10	col_15	10.56887386107792	245.57435534315056	265.2140461492185
2026	Summer	2027-02-11	site_2	entry_099	pop_3	replication_2	block_02	row_07	col_04	11.960522144495343	247.78652999271267	261.87616452095506
2026	Summer	2027-02-11	site_2	entry_100	pop_3	replication_2	block_05	row_08	col_09	11.906305456099565	249.9473548412373	265.14372357230457
2026	Summer	2026-12-29	site_1	entry_001	pop_1	replication_1	block_09	row_04	col_18	10.582889745338774	256.59918051279686	274.31681598594065
2026	Summer	2026-12-29	site_1	entry_002	pop_1	replication_1	block_06	row_01	col_12	10.818840303419359	244.7446028856234	278.6906851298794
2026	Summer	2026-12-29	site_1	entry_003	pop_1	replication_1	block_10	row_02	col_20	11.287133898528117	252.59386342563138	260.3957991620778
2026	Summer	2026-12-29	site_1	entry_004	pop_1	replication_1	block_01	row_01	col_01	11.503170021054576	244.78773486111126	262.23704385544926
2026	Summer	2026-12-29	site_1	entry_005	pop_1	replication_1	block_08	row_01	col_16	11.671082678718475	264.4018815943551	262.56000489137347
2026	Summer	2026-12-29	site_1	entry_006	pop_1	replication_1	block_02	row_04	col_03	10.400963609453552	236.2607855629867	271.90666804160463
2026	Summer	2026-12-29	site_1	entry_007	pop_1	replication_1	block_02	row_04	col_04	9.969729245003016	254.12861950385025	272.77878382215675
2026	Summer	2026-12-29	site_1	entry_008	pop_1	replication_1	block_04	row_03	col_07	12.504006391200097	265.0581379815202	271.35557512389755
2026	Summer	2026-12-29	site_1	entry_009	pop_1	replication_1	block_07	row_02	col_13	11.868281029107054	229.6274492263791	258.95495182437224
2026	Summer	2026-12-29	site_1	entry_010	pop_1	replication_1	block_08	row_04	col_15	11.044696075039358	269.27011302631735	260.3936466164729
2026	Summer	2026-12-29	site_1	entry_011	pop_1	replication_1	block_06	row_04	col_12	11.159823525082148	248.13523048507506	258.51596971660257
2026	Summer	2026-12-29	site_1	entry_012	pop_1	replication_1	block_09	row_05	col_18	11.931005365657002	254.65960209331786	277.2540592128244
2026	Summer	2026-12-29	site_1	entry_013	pop_1	replication_1	block_08	row_04	col_16	11.219262528563878	241.90086458951396	263.43810348263065
2026	Summer	2026-12-29	site_1	entry_014	pop_1	replication_1	block_09	row_04	col_17	10.74771413870714	253.38419923437417	272.9255468382211
2026	Summer	2026-12-29	site_1	entry_015	pop_1	replication_1	block_08	row_02	col_15	10.110561079734989	255.34068094780596	276.58242696997405
2026	Summer	2026-12-29	site_1	entry_016	pop_1	replication_1	block_09	row_02	col_18	9.486161300906653	257.29069901775665	271.4653120602017
2026	Summer	2026-12-29	site_1	entry_017	pop_1	replication_1	block_09	row_01	col_17	11.547904835018509	222.48431295272434	278.1034430105172
2026	Summer	2026-12-29	site_1	entry_018	pop_1	replication_1	block_10	row_03	col_19	9.31692017505763	233.89975412893705	262.78391291067544
2026	Summer	2026-12-29	site_1	entry_019	pop_1	replication_1	block_02	row_05	col_04	13.44183051830036	254.16987364798493	266.79902475052637
2026	Summer	2026-12-29	site_1	entry_020	pop_1	replication_1	block_06	row_05	col_12	11.955423343483325	254.4471260290852	267.5392282739765
2026	Summer	2026-12-29	site_1	entry_021	pop_1	replication_1	block_02	row_03	col_03	10.27780295151075	274.99242511801776	259.62234388363083
2026	Summer	2026-12-29	site_1	entry_022	pop_1	replication_1	block_06	row_01	col_11	9.64922256888836	263.9814004381117	272.741920205681
2026	Summer	2026-12-29	site_1	entry_023	pop_1	replication_1	block_10	row_01	col_19	12.75221130719446	249.20199484359267	272.92708111515896
2026	Summer	2026-12-29	site_1	entry_024	pop_1	replication_1	block_01	row_05	col_01	11.022888637991121	270.98294389722076	276.50389221457505
2026	Summer	2026-12-29	site_1	entry_025	pop_1	replication_1	block_03	row_04	col_05	11.894044198811418	263.3836306489592	NA
2026	Summer	2026-12-29	site_1	entry_026	pop_1	replication_1	block_10	row_01	col_20	11.023095810215818	239.7420698133047	266.96766229441386
2026	Summer	2026-12-29	site_1	entry_027	pop_1	replication_1	block_01	row_02	col_01	12.19078561284557	NA	276.0751566144843
2026	Summer	2026-12-29	site_1	entry_028	pop_1	replication_1	block_10	row_05	col_20	11.144591852412477	264.66764208392607	255.84326665582162
2026	Summer	2026-12-29	site_1	entry_029	pop_1	replication_1	block_01	row_02	col_02	10.921242171907364	236.5154890696147	261.44991957541646
2026	Summer	2026-12-29	site_1	entry_030	pop_1	replication_1	block_09	row_02	col_17	11.784558545789045	239.129508768333	275.17011952366664
2026	Summer	2026-12-29	site_1	entry_031	pop_1	replication_1	block_01	row_01	col_02	9.583442898607947	258.56577441946064	256.3758208552172
2026	Summer	2026-12-29	site_1	entry_032	pop_1	replication_1	block_04	row_01	col_07	11.247803657305466	262.6178072134538	262.6191167954224
2026	Summer	2026-12-29	site_1	entry_033	pop_1	replication_1	block_05	row_01	col_10	12.09916774110786	290.90122131952626	253.06144970420388
2026	Summer	2026-12-29	site_1	entry_034	pop_2	replication_1	block_08	row_02	col_16	11.828864660628273	238.60686190653698	265.886916464485
2026	Summer	2026-12-29	site_1	entry_035	pop_2	replication_1	block_02	row_03	col_04	10.824247943435306	255.80894508684156	268.49847645670826
2026	Summer	2026-12-29	site_1	entry_036	pop_2	replication_1	block_06	row_03	col_12	11.93374756489865	246.2318139995881	272.85887953082374
2026	Summer	2026-12-29	site_1	entry_037	pop_2	replication_1	block_07	row_03	col_13	10.111773435781481	263.9190980945188	265.8251039353148
2026	Summer	2026-12-29	site_1	entry_038	pop_2	replication_1	block_05	row_03	col_10	11.629124018281486	264.51888087959884	272.9049034492632
2026	Summer	2026-12-29	site_1	entry_039	pop_2	replication_1	block_04	row_02	col_08	11.697239058957408	236.78652141891942	258.41182150427477
2026	Summer	2026-12-29	site_1	entry_040	pop_2	replication_1	block_07	row_01	col_13	9.647597066904408	262.8258246169104	261.80780681596235
2026	Summer	2026-12-29	site_1	entry_041	pop_2	replication_1	block_07	row_03	col_14	12.039155077910914	267.9610425400581	257.25609052043086
2026	Summer	2026-12-29	site_1	entry_042	pop_2	replication_1	block_06	row_05	col_11	13.135652821318082	233.33191362914022	274.41035064641227
2026	Summer	2026-12-29	site_1	entry_043	pop_2	replication_1	block_03	row_05	col_05	10.857151017176331	236.50028471085486	263.9265576100863
2026	Summer	2026-12-29	site_1	entry_044	pop_2	replication_1	block_02	row_01	col_04	10.463334457979142	232.02532446878166	260.5036993557443
2026	Summer	2026-12-29	site_1	entry_045	pop_2	replication_1	block_09	row_03	col_18	10.13284162301941	267.7988809261444	279.34208643515234
2026	Summer	2026-12-29	site_1	entry_046	pop_2	replication_1	block_01	row_05	col_02	11.896370129993159	232.25859211436457	260.2993915798978
2026	Summer	2026-12-29	site_1	entry_047	pop_2	replication_1	block_05	row_03	col_09	9.649112007964298	271.5605050670116	266.16679168819974
2026	Summer	2026-12-29	site_1	entry_048	pop_2	replication_1	block_01	row_03	col_01	13.343040107576657	250.62694368171944	268.82720494936314
2026	Summer	2026-12-29	site_1	entry_049	pop_2	replication_1	block_01	row_04	col_01	NA	249.1676708887266	251.9928947028474
2026	Summer	2026-12-29	site_1	entry_050	pop_2	replication_1	block_03	row_01	col_06	12.564667970255602	243.70301840924128	275.5808814942263
2026	Summer	2026-12-29	site_1	entry_051	pop_2	replication_1	block_05	row_05	col_10	11.64691643709691	251.2187491966136	260.3619398738375
2026	Summer	2026-12-29	site_1	entry_052	pop_2	replication_1	block_06	row_02	col_12	9.071455856936222	284.7819026722881	261.8461082639509
2026	Summer	2026-12-29	site_1	entry_053	pop_2	replication_1	block_01	row_04	col_02	10.956719389559016	247.7885667962945	272.9690230442543
2026	Summer	2026-12-29	site_1	entry_054	pop_2	replication_1	block_04	row_03	col_08	11.960385110354109	228.97371800626152	262.791066573221
2026	Summer	2026-12-29	site_1	entry_055	pop_2	replication_1	block_02	row_01	col_03	11.142785857686869	256.79701471670296	274.6925433044339
2026	Summer	2026-12-29	site_1	entry_056	pop_2	replication_1	block_01	row_03	col_02	10.436943781077991	254.11697334333533	273.04775448321345
2026	Summer	2026-12-29	site_1	entry_057	pop_2	replication_1	block_06	row_03	col_11	12.220323397348269	238.70677460940774	273.95593124669097
2026	Summer	2026-12-29	site_1	entry_058	pop_2	replication_1	block_10	row_04	col_19	12.913518636360882	246.69923044983844	268.761841493387
2026	Summer	2026-12-29	site_1	entry_059	pop_2	replication_1	block_03	row_05	col_06	12.483060594670915	244.45734772056403	258.11891488228736
2026	Summer	2026-12-29	site_1	entry_060	pop_2	replication_1	block_03	row_01	col_05	10.550895091785906	249.288128301684	276.903691744165
2026	Summer	2026-12-29	site_1	entry_061	pop_2	replication_1	block_09	row_03	col_17	11.31533603863249	NA	273.32115332650477
2026	Summer	2026-12-29	site_1	entry_062	pop_2	replication_1	block_08	row_05	col_16	12.499923088466973	249.43420258968135	278.3917504618442
2026	Summer	2026-12-29	site_1	entry_063	pop_2	replication_1	block_03	row_03	col_05	11.1269593886117	267.2944193306387	274.97350385524663
2026	Summer	2026-12-29	site_1	entry_064	pop_2	replication_1	block_07	row_01	col_14	12.210093583500067	NA	254.24856683845164
2026	Summer	2026-12-29	site_1	entry_065	pop_2	replication_1	block_05	row_02	col_10	11.82906499047639	268.89248275968396	NA
2026	Summer	2026-12-29	site_1	entry_066	pop_2	replication_1	block_07	row_02	col_14	10.548993114814438	255.97379971956255	274.81380982261675
